G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63
0.0	0.0	0.23096779516259586	0.0	0.7413135571029846	0.0	0.0	0.0	0.0	0.0	0.0	0.1627094591725261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9205085654945258	0.0	0.0	0.0	-0.2623977027170147	0.5200794631443884	-0.8301286422647536	-0.4533631324302405	-0.3319115419842023	0.0	0.0	-0.38249870552681386	0.0	0.7211158351367667	0.0	0.6535052719939942	0.0	0.0	0.6697921544375292	-0.09788878765756681	0.7184267641429021	0.0	0.0	0.0	0.0	0.0	0.0	-0.40553975012153387	0.0	-0.30620400677995324	0.0	-0.9041352514177561	0.0	0.42418111241239986	-0.8545444903429598	0.0	0.0	-0.8926854836754501	0.0	0.33379927133888226	-0.4234674614854157	-0.5335748395882547	0.0
-0.16360389278270304	0.0	0.0	0.17641772575884557	0.7207994798288558	0.0	-0.31094433994428694	0.0	0.6031265030821528	-0.028842548839747906	0.35808673851463596	0.06989687422659407	0.38662069361920526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27304048181034024	0.0	0.5565410704646225	-0.4079949075821787	0.0	0.0	0.1401807646332809	-0.37586958163754225	0.0	0.0	0.6735841190768733	0.0	0.0	0.0	0.18829647721802506	0.0	-0.3407627890432109	0.0	0.0	0.0	0.5425296209610527	0.0	0.0	0.06875175877080753	0.0	0.0	0.0	0.0	0.0	-0.277425475031745	0.0	0.0	-0.302813574206084	0.016035097091591156	-0.22132767597213387	0.0	0.0	0.0	-0.0591863717418164	0.0
-0.7550703946035355	0.0	0.0	0.0	0.9178832599052106	0.0	-0.10538912306935966	0.0	0.3419191432391967	0.0	0.0	-0.11373489422354688	-0.11168698499646912	-0.7908719372935593	0.0	0.0	0.0	0.0	-0.2895720151508345	0.0	0.0	0.0	0.0	0.0	0.0	0.06639691518733548	0.49750056223161176	0.0	-0.21325396373867989	0.0	0.0	0.0	0.0	-0.5505490566138178	0.0	0.824210018932867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8441916247886494	0.8398089718862897	-0.9466680735349655	0.4772406792491276	-0.3480582424758236	-0.40676546399481595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4023949420079589	0.0
0.0	0.0	0.0	0.0	0.7365466989201371	0.547764262179139	0.0	-0.02754948461848481	-7.503046447669068E-4	-0.8025976198259741	0.0	0.0	0.0	0.0	-0.3089421429123783	0.0	0.4015779791644382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04620424903146579	-0.34558983729220927	-0.014500560006126761	0.0	0.0	0.0	0.0	-0.6027750978246331	0.0	0.9117561889235407	0.0	0.0	0.0	0.0	0.014786490557170962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07761860742559928	0.26712271547316074	0.0	0.0	0.32939429736262904	0.0	0.0	0.0	0.0	-0.46865392522886395	0.0	0.49242957724005204	0.0	-0.19309539021924138	-0.018613250746567722
0.0	-0.47013844782121095	0.0	0.07626657201185322	0.7572021288421814	0.0	0.0	0.0	0.0	0.0	-0.1731127577247878	0.0	0.07751612995083501	0.0	-0.02586433318555892	0.0	0.0	0.0	0.0	0.0	0.0	0.37468947621222165	0.0	0.22991593238902133	0.3010447059896528	0.0	0.0	-0.7227802549023181	0.0	0.0	0.0	-0.44237695324571014	0.0	-0.7758278748951852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9901772302166447	0.0	-0.8226228875573725	0.0	0.09498675038644566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8245695063378662	0.4163429110863485	-0.0015030326719559922	-0.14965590136125684	0.0	0.0
0.0	0.0	0.0	0.5110727093575844	0.0	0.0	0.0	0.0	0.7384203523603942	0.0	0.0	0.0	0.0	0.0	-0.2941584072925204	0.0	0.0	-0.045844571897760034	-0.15483526394461533	0.0	0.0	0.0	0.0	0.9636473409925107	0.0	0.0	0.5402393093161251	0.0	0.0	0.0	0.0	0.10676653341053843	-0.7040547581855208	-0.8305888723116368	0.0	0.43322753099543154	0.0	0.0	0.0	0.49646106628388376	0.0	0.0	0.0	0.9445698144902364	0.0	0.0	0.10955842693704854	0.0	0.0	0.08084372045798499	0.0	0.0	-0.050014960346743464	-0.3762658767724897	-0.3877592723834894	0.0	0.0	0.0	0.0	0.3173981078521588	0.0	-0.18892819806933403	0.0	0.12502199895010424
0.0	-0.3761077241469881	0.0	0.3009975127803484	0.0	0.39610541262127735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4471010316628963	0.5982024767052329	0.0	0.0	-0.4811182727571577	-0.30094533178714356	0.0	-0.4075557526666671	0.482812432685602	0.0	0.0	0.0	-0.49765302676593615	0.0	0.0	0.0	0.0	0.0	0.37870843273251176	-0.29747975361533463	0.0	0.0	0.9686877437290281	0.9501803747792239	-0.15646716859191656	-0.07370783304715839	0.531320727762433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.37113496754318476	0.11375512402830917	0.0	0.0	-0.5917692431248724	0.0	0.0	0.0	0.0	0.0	-0.41803227737545967	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.9336744411039576	0.0	0.0	0.0	0.0	0.0	0.7173717888278629	-0.44448413886129856	0.0	-0.39907193046625544	-0.20297303305675218	-0.3832378990482539	0.15462965584247768	0.0	0.0	0.0	-0.41351773913708767	0.0	0.0	0.4514930691772285	0.0	0.0	0.0	0.19364454534018682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.136978667229414	0.8841580887185737	0.0	0.7115054123517568	0.0	0.0	0.7512823793633303	0.0	0.616163062296079	0.0	0.0	0.0	0.0	0.4039882655944277	0.0	-0.5832891745958477	0.0	0.0	0.1274663132137416	0.0	0.0	0.0	-0.14856298151426017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.2776675664354116	0.0	0.0	0.0	0.0	0.0	0.0	0.1524322397406103	0.0	0.0	0.0	0.0	0.0	-0.8268540422432125	0.0	0.4745553671084142	0.0	-0.9213603232055902	0.0	0.6217999073124524	0.0	0.0	0.0	0.7303334487230037	0.0	0.0	0.7683437239672954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7491209175033888	0.0	0.0	0.0	0.0	0.3921131589773571	-0.9887452910188586	-0.5089929039366942	0.0	0.0	0.0	0.0	0.09008908914279026	-0.38181938976049423	-0.19865347336479677	-0.1213242776244513	0.0	-0.47548507107421756	0.0	-0.35927155101671815	0.1751461136241683	0.6989719799787574	-0.8754850965924561	-0.0493355595972389	0.0
0.0	0.0	-0.011315502307243609	0.0	0.0	0.8888003779521612	0.0	0.0	0.0	-0.519644079497084	0.0	0.0	0.0	0.0	-0.2724133681424016	0.0	0.0	0.0	0.0	0.0	0.0	-0.02525414189164016	0.3209612395724461	0.0	-0.6105949797529042	-0.25169736908634854	0.0	-0.16979572921991348	0.0	-0.0322602370258141	0.0	-0.3439517276581484	0.0	0.0	0.0	0.0	0.0	-0.3617785826791078	0.0	0.216793148412036	0.0	0.971604984385164	0.0	0.0	0.8734444037869101	0.0	0.0	0.0	-0.7815597900189459	0.21406924921414155	0.0	0.0	0.0	0.2606177899663781	0.0	0.0	0.0	0.0	-0.09561400371603668	0.0	0.0	-0.5574061803054065	0.0	0.0
